total_pop,family_12_17_estimate_sum,median_income,college_associate_degree_est,bachelors_degree_est,normalised_pop,normalised_income,heavily_asian,highest_price_premier
394,0,65278,0.508,0,0.003338476,0.253650476,FALSE,FALSE
1621,63,76250,0.58,0.065,0.014033803,0.29798143,FALSE,FALSE
12760,772,31281,0.141,0.02,0.111128544,0.116289969,FALSE,FALSE
12814,890,53339,0.384,0.123,0.111599243,0.205412482,FALSE,FALSE
46139,4235,42861,0.358,0.085,0.402081536,0.16307747,FALSE,FALSE
51223,3764,62260,0.51,0.167,0.446396974,0.241456635,FALSE,FALSE
6456,453,54871,0.49,0.106,0.056178796,0.21160233,FALSE,FALSE
724,47,50417,0.475,0.082,0.00621497,0.193606516,FALSE,FALSE
4091,311,45765,0.657,0.025,0.035563924,0.174810709,FALSE,FALSE
5797,377,81213,0.22,0.245,0.050434525,0.318033794,FALSE,FALSE
15276,1061,55614,0.552,0.063,0.133059631,0.214604326,FALSE,FALSE
393,48,53333,0.464,0,0.00332976,0.205388239,FALSE,FALSE
1780,156,55192,0.448,0,0.01541975,0.21289929,FALSE,FALSE
1272,75,28688,0.506,0,0.010991693,0.105813286,FALSE,FALSE
697,37,52222,0.309,0,0.00597962,0.200899387,FALSE,FALSE
21178,1071,32174,0.358,0.004,0.184505287,0.119898021,FALSE,FALSE
22234,1978,71357,0.402,0.135,0.193710067,0.278211893,FALSE,FALSE
9473,605,43203,0.234,0.115,0.082476923,0.164459277,FALSE,FALSE
20971,1082,39377,0.334,0,0.182700941,0.149000816,FALSE,FALSE
21061,2836,93838,0.4,0.047,0.183485439,0.369043482,FALSE,FALSE
23914,1799,75120,0.41,0.147,0.208354035,0.293415811,FALSE,FALSE
13599,1347,66115,0.353,0.08,0.118441812,0.257032266,FALSE,FALSE
603,19,27596,0.629,0,0.005160256,0.101401201,FALSE,FALSE
56594,4747,37720,0.34,0.014,0.49321409,0.142305921,FALSE,FALSE
5239,224,34375,0.563,0,0.045570635,0.128790878,FALSE,FALSE
1113,57,58674,0,0,0.009605746,0.226967863,FALSE,FALSE
1360,55,37135,0.256,0,0.011758758,0.139942303,FALSE,FALSE
1337,87,26750,0.276,0.048,0.011558275,0.097983047,FALSE,FALSE
3478,232,30230,0.268,0.099,0.030220618,0.112043539,FALSE,FALSE
2923,137,20949,0.179,0,0.025382879,0.074544852,FALSE,FALSE
35381,3043,76543,0.389,0.142,0.308307837,0.299165259,FALSE,FALSE
6422,522,33904,0.266,0.121,0.05588243,0.126887864,FALSE,FALSE
1329,72,25354,0.2,0,0.011488542,0.092342688,FALSE,FALSE
5224,399,51863,0.431,0.078,0.045439886,0.199448893,FALSE,FALSE
8194,444,38938,0.134,0.105,0.07132833,0.147227093,FALSE,FALSE
34390,2107,31543,0.445,0.08,0.299669639,0.117348547,FALSE,FALSE
13828,1012,40561,0.402,0.041,0.120437924,0.153784616,FALSE,FALSE
36840,3168,45837,0.315,0.022,0.321025426,0.175101615,FALSE,FALSE
21151,2090,78783,0.502,0.121,0.184269937,0.308215691,FALSE,FALSE
50852,4293,51550,0.464,0.017,0.443163097,0.198184257,FALSE,FALSE
1042,88,46620,0.34,0.2,0.008986864,0.178265226,FALSE,FALSE
25636,1902,54572,0.356,0.055,0.223364103,0.210394259,FALSE,FALSE
27342,1999,42890,0.329,0.021,0.238234704,0.163194641,FALSE,FALSE
3377,299,62554,0.32,0,0.029340237,0.242644504,FALSE,FALSE
19896,2561,116101,0.58,0.161,0.173330544,0.458994271,FALSE,FALSE
23268,2034,77386,0.362,0.069,0.202723081,0.302571292,FALSE,FALSE
41483,4893,77872,0.407,0.07,0.361496823,0.304534913,FALSE,FALSE
1222,79,45548,0.425,0.165,0.010555861,0.173933948,FALSE,FALSE
7166,631,51624,0.434,0.023,0.062367616,0.198483245,FALSE,FALSE
1678,99,45500,0.438,0.08,0.014530652,0.17374001,FALSE,FALSE
188,21,40769,0,0,0.001542847,0.154625013,FALSE,FALSE
2680,351,46833,0.264,0.009,0.023264733,0.179125825,FALSE,FALSE
19361,1647,46706,0.379,0.026,0.168667137,0.178612698,FALSE,FALSE
2807,313,53668,0.478,0.094,0.024371748,0.206741764,FALSE,FALSE
624,45,46250,0.268,0.049,0.005343305,0.176770289,FALSE,FALSE
4294,424,42277,0.161,0.032,0.037333403,0.160717893,FALSE,FALSE
850,99,68550,0,1,0.007313268,0.266870571,FALSE,FALSE
2127,114,38500,0.338,0.086,0.018444427,0.14545741,FALSE,FALSE
647,56,41875,0.538,0.154,0.005543788,0.159093664,FALSE,FALSE
1289,102,50469,0.349,0.037,0.011139876,0.193816616,FALSE,FALSE
1386,83,33889,0,0,0.011985391,0.126827258,FALSE,FALSE
5791,372,39875,0.459,0.095,0.050382225,0.151012921,FALSE,FALSE
31405,2348,82275,0.604,0.113,0.273650445,0.322324668,FALSE,FALSE
10151,907,54063,0.336,0.157,0.08838681,0.20833771,FALSE,FALSE
12789,797,53364,0.469,0.106,0.111381327,0.205513491,FALSE,FALSE
5641,584,112813,0.391,0.137,0.049074728,0.44570953,FALSE,FALSE
6617,449,54388,0.47,0.141,0.057582176,0.209650831,FALSE,FALSE
8669,755,63216,0.522,0.109,0.075468738,0.24531923,FALSE,FALSE
12249,793,61776,0.434,0.15,0.106674337,0.239501095,FALSE,FALSE
4678,421,82917,0.291,0.343,0.040680596,0.324918587,FALSE,FALSE
847,60,31071,0.073,0.137,0.007287118,0.115441491,FALSE,FALSE
4251,340,58689,0.234,0.039,0.036958587,0.227028468,FALSE,FALSE
279,11,65313,0.05,0.1,0.002336062,0.253791889,FALSE,FALSE
5366,424,60909,0.326,0.035,0.04667765,0.235998093,FALSE,FALSE
14920,1226,65000,0.4,0.056,0.129956504,0.252527252,FALSE,TRUE
32348,3247,113277,0.459,0.3,0.281870244,0.447584262,FALSE,TRUE
9303,703,119137,0.455,0.151,0.080995093,0.471260838,FALSE,TRUE
25639,2513,139565,0.462,0.268,0.223390253,0.553797545,TRUE,TRUE
18073,1117,138036,0.667,0.11,0.157440095,0.547619817,TRUE,TRUE
8796,842,150920,0.328,0.328,0.076575752,0.599675962,FALSE,TRUE
3939,277,96071,0.622,0.116,0.034238993,0.378065632,FALSE,TRUE
25821,2321,104923,0.506,0.218,0.224976683,0.413830999,FALSE,TRUE
1329,58,56719,0.598,0.134,0.011488542,0.219068937,FALSE,FALSE
10796,931,149022,0.413,0.105,0.094009048,0.592007337,TRUE,FALSE
13071,887,46492,0.266,0.135,0.113839422,0.177748059,FALSE,FALSE
174,14,45563,1,0,0.001420814,0.173994554,FALSE,FALSE
49501,3205,30235,0.561,0.061,0.431386906,0.112063741,FALSE,FALSE
291,38,72639,0,0,0.002440661,0.283391649,FALSE,FALSE
108,4,88750,0,0,0.000845515,0.348486073,FALSE,FALSE
60,7,60000,0,0,0.000427116,0.232325395,TRUE,FALSE
60,4,68125,0,0,0.000427116,0.265153413,FALSE,FALSE
69,8,54583,0.182,0,0.000505566,0.210438704,FALSE,FALSE
11837,880,56756,0.263,0.089,0.103083078,0.219218431,FALSE,FALSE
791,13,50139,0,0,0.006798985,0.192483293,FALSE,FALSE
20845,1784,100658,0.426,0.134,0.181602643,0.396598815,FALSE,FALSE
2053,143,69076,0.404,0.011,0.017799395,0.268995806,FALSE,FALSE
22193,1520,64483,0.387,0.051,0.193352684,0.25043838,FALSE,FALSE
2071,187,56250,0.325,0.063,0.017956295,0.217174003,FALSE,FALSE
5585,606,96793,0.708,0.047,0.048586596,0.38098278,FALSE,FALSE
19292,1807,48951,0.42,0.087,0.168065689,0.187683332,FALSE,FALSE
26755,2030,59348,0.499,0.068,0.233118032,0.229691073,FALSE,FALSE
295,37,43750,0.68,0,0.002475528,0.16666936,FALSE,FALSE
66,0,40208,1,0,0.000479416,0.152358365,FALSE,FALSE
3302,220,46645,0.38,0.019,0.028686488,0.178366235,FALSE,FALSE
4319,319,45256,0.354,0,0.037551319,0.17275416,FALSE,FALSE
3098,237,57101,0.249,0.054,0.026908292,0.220612359,FALSE,FALSE
2300,149,47014,0.214,0.15,0.019952407,0.179857132,FALSE,FALSE
7353,507,34858,0.547,0,0.063997629,0.130742378,FALSE,FALSE
472,8,53594,0,0,0.004018375,0.206442776,FALSE,FALSE
1157,16,35037,1,0,0.009989279,0.131465604,FALSE,FALSE
642,70,42321,0.2,0,0.005500205,0.16089567,FALSE,FALSE
258,16,26875,0.857,0,0.002153012,0.098488093,FALSE,FALSE
11891,656,92923,0.422,0.377,0.103553777,0.365346543,TRUE,FALSE
48,2,43625,0,0,0.000322516,0.166164314,FALSE,FALSE
5074,411,110484,0.563,0.242,0.044132388,0.436299505,FALSE,FALSE
7662,825,131522,0.385,0.309,0.066691073,0.521300838,TRUE,FALSE
731,24,55417,0.593,0,0.006275987,0.213808373,FALSE,FALSE
796,105,90500,0.48,0.52,0.006842569,0.355556723,FALSE,FALSE
10719,1289,153750,0.445,0.152,0.093337866,0.611110213,FALSE,FALSE
16673,1546,160964,0.352,0.272,0.145236788,0.640257452,FALSE,FALSE
10037,730,47820,0.42,0.055,0.087393112,0.183113672,FALSE,FALSE
27784,1837,45875,0.413,0.072,0.242087463,0.175255149,FALSE,FALSE
264,51,64167,0,0.667,0.002205312,0.249161623,FALSE,FALSE
266,23,69250,0,0,0.002222745,0.269698831,FALSE,FALSE
22552,1544,48136,0.374,0.109,0.196481961,0.184390429,FALSE,FALSE
4832,273,41417,0.334,0.043,0.04202296,0.157243174,FALSE,FALSE
3661,201,42550,0.404,0,0.031815765,0.161820915,FALSE,FALSE
5662,263,38321,0.256,0.039,0.049257777,0.144734184,FALSE,FALSE
8749,622,41250,0.207,0.034,0.07616607,0.156568432,FALSE,FALSE
2500,250,28862,0.342,0,0.021695737,0.106516311,FALSE,FALSE
825,69,52500,0.947,0,0.007095351,0.20202261,FALSE,FALSE
1020,99,70852,0.72,0,0.008795098,0.276171506,FALSE,FALSE
1467,138,54350,0.277,0.077,0.012691439,0.209497297,FALSE,FALSE
471,30,46250,0.34,0.085,0.004009658,0.176770289,FALSE,FALSE
107,3,47083,0,0,0.000836798,0.180135918,FALSE,FALSE
758,31,58438,0.103,0,0.006511336,0.226014335,FALSE,FALSE
156,18,71667,0,0,0.001263914,0.279464408,FALSE,FALSE
6932,541,53919,0.447,0.054,0.06032792,0.207755897,FALSE,FALSE
3839,429,50613,0.281,0,0.033367328,0.194398429,FALSE,FALSE
3441,196,59577,0.726,0.046,0.029898102,0.230616318,FALSE,FALSE
2602,268,70815,0.486,0.202,0.022584835,0.276022012,FALSE,FALSE
475,22,52778,0.04,0.56,0.004044525,0.203145833,FALSE,FALSE
426,21,58000,0.772,0,0.003617409,0.224244653,FALSE,FALSE
8583,589,46164,0.498,0.201,0.074719106,0.176422817,FALSE,FALSE
6492,482,62589,0.425,0.089,0.056492595,0.242785917,FALSE,FALSE
11380,594,35497,0.455,0,0.09909957,0.133324175,FALSE,FALSE
6700,251,49029,0.513,0,0.058305658,0.187998481,FALSE,FALSE
2345,70,29879,0.209,0.155,0.020344656,0.110625369,FALSE,FALSE
3655,299,72056,0.556,0.087,0.031763465,0.281036113,FALSE,FALSE
11194,653,35550,0.222,0.017,0.097478274,0.133538315,FALSE,FALSE
6293,259,49750,0.491,0.053,0.054757982,0.190911589,FALSE,FALSE
4351,22,55075,0.27,0.158,0.037830252,0.212426566,FALSE,FALSE
31119,2168,59394,0.583,0.087,0.271157484,0.22987693,FALSE,FALSE
469,36,35833,0,0,0.003992225,0.13468174,FALSE,FALSE
328,43,66875,0.625,0.125,0.002763177,0.260102949,FALSE,FALSE
243,2,65000,0.711,0,0.002022262,0.252527252,FALSE,FALSE
14147,1017,132520,0.403,0.349,0.123218535,0.525333129,FALSE,FALSE
1288,185,68594,0.457,0.16,0.011131159,0.267048347,FALSE,FALSE
6110,434,48488,0.289,0,0.053162836,0.18581264,FALSE,FALSE
4231,306,45131,0.296,0.109,0.036784254,0.172249113,FALSE,FALSE
353,14,39250,0.522,0,0.002981094,0.148487689,FALSE,FALSE
662,61,47143,0.273,0.073,0.005674538,0.18037834,FALSE,FALSE
5909,478,43732,0.451,0,0.051410789,0.166596634,FALSE,FALSE
674,48,54554,0.115,0,0.005779138,0.210321533,FALSE,FALSE
136,19,52917,1,0,0.001089581,0.203707445,FALSE,FALSE
667,29,43792,0,0,0.005718121,0.166839056,FALSE,FALSE
15924,985,37634,0.65,0.051,0.138708018,0.141958449,TRUE,FALSE
382,52,54500,1,0,0.003233876,0.210103353,FALSE,FALSE
8039,622,53169,0.209,0,0.06997725,0.204725618,FALSE,FALSE
33014,1668,52570,0.497,0.203,0.287675531,0.202305436,TRUE,FALSE
16807,1611,142128,0.381,0.27,0.146404819,0.564153017,FALSE,FALSE
11678,211,72870,0.105,0.605,0.101697131,0.284324975,FALSE,FALSE
2770,178,23750,0.331,0,0.024049232,0.085861932,FALSE,FALSE
11722,762,41777,0.211,0.083,0.102080664,0.158697707,FALSE,FALSE
4313,331,35952,0.435,0,0.037499019,0.135162544,FALSE,FALSE
16866,1188,43454,0.411,0.058,0.146919101,0.16547341,FALSE,FALSE
11191,846,77654,0.388,0.152,0.097452124,0.303654112,FALSE,FALSE
25891,2167,42109,0.302,0.072,0.225586848,0.160039111,FALSE,FALSE
330,16,62917,0.308,0,0.002780611,0.244111159,FALSE,FALSE
957,55,47885,0.368,0.039,0.008245949,0.183376296,FALSE,FALSE
1581,128,49727,0.18,0.084,0.013685137,0.19081866,FALSE,FALSE
426,48,39125,0.417,0,0.003617409,0.147982643,FALSE,FALSE
497,21,32000,0.381,0,0.004236291,0.119194996,FALSE,FALSE
1506,122,41979,0.471,0.176,0.013031389,0.159513863,FALSE,FALSE
589,23,38487,0.238,0.476,0.005038223,0.145404886,FALSE,FALSE
1854,125,57731,0.508,0.025,0.016064782,0.223157793,FALSE,FALSE
982,75,37614,0.557,0,0.008463865,0.141877641,FALSE,FALSE
533,87,60833,0.429,0,0.00455009,0.235691025,FALSE,FALSE
1550,110,46250,0.067,0,0.013414921,0.176770289,FALSE,FALSE
11996,958,99764,0.688,0.017,0.104469025,0.392986723,TRUE,FALSE
12525,715,35091,0.47,0.005,0.109080132,0.131683784,FALSE,FALSE
328,8,20114,0,0,0.002763177,0.071171142,FALSE,FALSE
15968,1142,58875,0.642,0.101,0.139091551,0.227779978,FALSE,FALSE
5009,426,28546,0.394,0,0.043565806,0.105239554,FALSE,FALSE
2488,218,39954,0.299,0,0.021591137,0.15133211,FALSE,FALSE
461,37,58264,0.333,0,0.003922492,0.225311311,FALSE,FALSE
777,47,42500,0.535,0,0.006676952,0.161618896,FALSE,FALSE
619,30,44688,0.292,0,0.005299722,0.170459229,FALSE,FALSE
2408,187,42112,0.275,0.07,0.020893805,0.160051232,FALSE,FALSE
2355,157,34525,0.317,0.018,0.020431823,0.129396934,FALSE,FALSE
9478,398,47599,0.375,0.015,0.082520506,0.18222075,FALSE,FALSE
1140,69,52188,0.358,0.189,0.009841096,0.200762014,FALSE,FALSE
4198,314,35975,0.365,0,0.036496605,0.135255473,FALSE,FALSE
24001,1043,30728,0.705,0.132,0.209112384,0.114055644,FALSE,FALSE
29179,1514,38578,0.707,0.095,0.254247187,0.145772559,FALSE,FALSE
5864,474,62582,0.32,0.039,0.05101854,0.242757634,FALSE,FALSE
1971,113,47723,0.281,0.025,0.01708463,0.182721756,FALSE,FALSE
122,20,42500,0,0,0.000967548,0.161618896,FALSE,FALSE
14363,1460,52796,0.314,0.005,0.125101331,0.20321856,FALSE,FALSE
307,31,28125,0.333,0,0.002580128,0.103538557,FALSE,FALSE
8716,726,74724,0.335,0.07,0.07587842,0.291815824,FALSE,FALSE
7785,429,36846,0.277,0.011,0.067763221,0.138774636,FALSE,FALSE
567,155,26176,0,0,0.004846456,0.095663873,FALSE,FALSE
1466,164,42500,0.264,0.027,0.012682723,0.161618896,FALSE,FALSE
6923,343,59654,0.384,0.014,0.06024947,0.230927427,FALSE,FALSE
23927,1612,44636,0.409,0.028,0.208467352,0.170249129,FALSE,FALSE
12729,593,71085,0.274,0.151,0.110858328,0.277112912,FALSE,FALSE
12466,786,85634,0.407,0.289,0.10856585,0.335896276,FALSE,FALSE
6089,258,55565,0.354,0,0.052979786,0.214406348,FALSE,FALSE
16304,1048,64333,0.583,0.044,0.142020345,0.249832325,FALSE,FALSE
4239,374,83365,0.364,0.216,0.036853987,0.326728673,FALSE,FALSE
11106,447,37758,0.819,0.007,0.096711209,0.142459455,FALSE,FALSE
7699,543,39859,0.348,0.024,0.067013589,0.150948275,FALSE,FALSE
2610,178,54103,0.349,0.084,0.022654568,0.208499325,FALSE,FALSE
890,47,24471,0.071,0,0.007661934,0.08877504,FALSE,FALSE
273,16,20850,0,0,0.002283762,0.074144855,FALSE,FALSE
743,26,65625,0.111,0,0.006380586,0.255052484,TRUE,FALSE
31120,1893,63639,0.601,0.089,0.2711662,0.247028307,TRUE,FALSE
5749,453,78047,0.63,0.06,0.050016126,0.305241978,TRUE,FALSE
6440,357,30815,0.495,0.011,0.05603933,0.114407156,FALSE,FALSE
3349,343,38165,0.511,0,0.029096171,0.144103886,FALSE,FALSE
690,52,55948,0.194,0,0.005918604,0.21595381,FALSE,FALSE
1777,196,41907,0.32,0,0.0153936,0.159222956,FALSE,FALSE
227,9,38750,0.133,0,0.001882796,0.146467503,FALSE,FALSE
229,9,55938,0.48,0,0.001900229,0.215913407,FALSE,FALSE
1277,105,55078,0.254,0.085,0.011035276,0.212438687,FALSE,FALSE
4174,89,53793,0.376,0.031,0.036287405,0.20724681,FALSE,FALSE
2361,185,60938,0.53,0,0.020484123,0.236115264,FALSE,FALSE
322,33,49063,0.208,0.375,0.002710878,0.188135853,FALSE,FALSE
4632,142,41667,0.244,0.143,0.04027963,0.158253267,FALSE,FALSE
2555,65,44583,0.127,0,0.022175152,0.17003499,FALSE,FALSE
410,8,42316,0,0,0.003477943,0.160875468,FALSE,FALSE
2104,191,40323,0.5,0.063,0.018243944,0.152823007,FALSE,FALSE
2350,142,34131,0.307,0.01,0.020388239,0.127805028,FALSE,FALSE
8759,845,73524,0.529,0.263,0.076253236,0.286967378,FALSE,FALSE
1514,94,42958,0.288,0,0.013101122,0.163469386,FALSE,FALSE
4946,459,67222,0.231,0.04,0.043016658,0.261504958,FALSE,FALSE
6138,384,44360,0.247,0.081,0.053406902,0.169133987,FALSE,FALSE
1525,109,31442,0.127,0,0.013197005,0.116940469,FALSE,FALSE
9180,852,61479,0.504,0.06,0.079922945,0.238301105,FALSE,FALSE
8974,695,54815,0.367,0.045,0.078127315,0.21137607,FALSE,FALSE
1389,160,31801,0.528,0.076,0.012011541,0.118390962,FALSE,FALSE
400,57,25250,0.407,0,0.003390776,0.09192249,FALSE,FALSE
50,0,20625,1,0,0.000339949,0.073235772,FALSE,FALSE
3228,235,38950,0.326,0,0.028041456,0.147275578,FALSE,FALSE
1003,19,25524,0.963,0,0.008646915,0.093029551,FALSE,FALSE
3199,159,20583,0.217,0,0.027788674,0.073066076,FALSE,FALSE
2712,184,41905,0.271,0.102,0.023543666,0.159214875,FALSE,FALSE
41928,2872,47594,0.358,0.051,0.365375731,0.182200548,FALSE,FALSE
32310,3014,53311,0.341,0.055,0.281539011,0.205299351,FALSE,FALSE
1141,0,15724,0.728,0,0.009849812,0.053433912,FALSE,FALSE
24718,1153,41407,0.4,0.16,0.21536222,0.15720277,FALSE,FALSE
20933,1066,38796,0.378,0.091,0.182369708,0.14665336,FALSE,FALSE
21199,1602,41693,0.396,0.108,0.184688336,0.158358316,FALSE,FALSE
4745,215,51032,0.541,0,0.041264611,0.196091345,FALSE,FALSE
7962,617,61824,0.326,0.091,0.069306068,0.239695033,FALSE,FALSE
13612,649,43648,0.608,0.119,0.118555128,0.166257242,FALSE,FALSE
11644,797,36118,0.429,0.13,0.101400765,0.135833246,FALSE,FALSE
14910,695,51489,0.44,0.059,0.129869337,0.197937794,FALSE,FALSE
25210,1276,33681,0.404,0.053,0.219650811,0.125986861,FALSE,FALSE
62637,5529,69676,0.345,0.059,0.545888793,0.271420029,FALSE,FALSE
12938,1182,53793,0.452,0.085,0.112680108,0.20724681,FALSE,FALSE
5781,383,49441,0.416,0,0.050295059,0.189663114,FALSE,FALSE
26909,1900,57457,0.324,0.053,0.234460396,0.222050731,FALSE,FALSE
34655,2092,65134,0.451,0.109,0.301979551,0.253068662,FALSE,FALSE
17668,894,37639,0.444,0.03,0.153909852,0.141978651,FALSE,FALSE
8366,418,29732,0.327,0.076,0.072827593,0.110031434,FALSE,FALSE
34953,2781,55108,0.447,0.08,0.304577112,0.212559899,FALSE,FALSE
21467,1415,20872,0.31,0.016,0.187024398,0.074233744,FALSE,FALSE
25386,1167,34654,0.543,0.033,0.221184941,0.129918142,FALSE,FALSE
34946,2170,27112,0.466,0.014,0.304516095,0.099445661,FALSE,FALSE
15712,913,37056,0.673,0.06,0.136860089,0.139623114,FALSE,FALSE
244,67,109464,0,0,0.002030979,0.432178326,FALSE,FALSE
550,58,72267,1,0,0.004698273,0.281888631,FALSE,FALSE
39683,2934,78238,0.551,0.18,0.345806857,0.306013689,FALSE,FALSE
20381,1309,40501,0.547,0.144,0.177558118,0.153542194,FALSE,FALSE
11875,820,72409,0.488,0.305,0.103414311,0.282462364,FALSE,FALSE
29024,1743,47479,0.251,0.042,0.252896106,0.181735905,FALSE,FALSE
1757,51,52375,0.283,0,0.015219267,0.201517563,FALSE,FALSE
16116,1386,69495,0.418,0.161,0.140381615,0.270688722,FALSE,FALSE
23306,1105,60751,0.422,0.129,0.203054313,0.235359714,FALSE,FALSE
914,68,48333,0.272,0,0.007871133,0.185186382,FALSE,FALSE
1208,128,33882,0,0,0.010433828,0.126798975,FALSE,FALSE
3048,190,38750,0.743,0,0.02647246,0.146467503,FALSE,FALSE
369,12,38068,0.773,0,0.00312056,0.14371197,FALSE,FALSE
1239,70,38507,0.495,0.037,0.010704044,0.145485693,FALSE,FALSE
2269,106,39750,0.469,0,0.019682191,0.150507875,FALSE,FALSE
242,22,51875,0.194,0,0.002013546,0.199497378,FALSE,FALSE
33672,2607,72761,0.423,0.055,0.293411086,0.283884575,FALSE,FALSE
4443,297,34678,0.183,0.064,0.038632184,0.130015111,FALSE,FALSE
1928,112,44479,0.258,0.106,0.016709814,0.169614791,FALSE,FALSE
447,31,43250,0.075,0,0.003800458,0.164649175,FALSE,FALSE
2879,255,60444,0.303,0,0.024999346,0.23411932,FALSE,FALSE
513,76,47292,0,0,0.004375757,0.180980356,FALSE,FALSE
406,46,64750,0,0,0.003443076,0.251517159,FALSE,FALSE
3171,264,58092,0.473,0.039,0.027544607,0.224616367,FALSE,FALSE
74931,6430,25979,0.363,0.042,0.653051263,0.09486792,FALSE,TRUE
2094,67,26897,0.315,0.13,0.018156778,0.098576981,FALSE,FALSE
62335,6800,77652,0.528,0.056,0.543256365,0.303646031,TRUE,FALSE
3913,266,62321,0.292,0.048,0.03401236,0.241703097,FALSE,FALSE
38576,3078,22609,0.401,0.025,0.336157527,0.081251869,FALSE,TRUE
20845,2122,71261,0.331,0.045,0.181602643,0.277824018,FALSE,FALSE
1850,112,31649,0.327,0.027,0.016029916,0.117776826,FALSE,FALSE
255,16,41667,0.467,0,0.002126862,0.158253267,FALSE,FALSE
818,61,39141,0.309,0,0.007034335,0.148047289,FALSE,FALSE
240,29,43125,0.667,0,0.001996112,0.164144128,FALSE,FALSE
891,85,38693,0,0,0.00767065,0.146237202,FALSE,FALSE
276,26,60000,0.083,0.056,0.002309912,0.232325395,FALSE,FALSE
3967,261,31724,0.343,0.036,0.034483059,0.118079854,FALSE,FALSE
43,0,50833,0,0,0.000278933,0.195287311,FALSE,FALSE
1828,87,54263,0.486,0.072,0.015838149,0.209145785,FALSE,FALSE
244,5,40500,0.1,0,0.002030979,0.153538153,FALSE,FALSE
1921,173,27321,0.432,0,0.016648798,0.100290099,FALSE,FALSE
3676,313,55920,0.44,0.039,0.031946515,0.21584068,FALSE,FALSE
1509,111,37689,0.239,0,0.013057539,0.142180669,FALSE,FALSE
280,6,41591,0.353,0,0.002344778,0.157946198,FALSE,FALSE
7767,683,60000,0.369,0.013,0.067606321,0.232325395,FALSE,FALSE
7760,546,41236,0.338,0.068,0.067545305,0.156511867,FALSE,FALSE
31549,2143,34922,0.354,0.037,0.274905642,0.131000962,FALSE,FALSE
1874,96,32361,0.737,0,0.016239115,0.12065357,FALSE,FALSE
3735,340,60870,0.432,0,0.032460797,0.235840518,FALSE,FALSE
4725,468,50875,0.544,0.008,0.041090278,0.195457006,FALSE,FALSE
30409,2489,45084,0.274,0.048,0.264968664,0.172059216,FALSE,FALSE
1768,223,67050,0.386,0.196,0.01531515,0.260810014,FALSE,FALSE
1203,103,49313,0.431,0.224,0.010390244,0.189145946,FALSE,FALSE
276,27,33889,0.75,0,0.002309912,0.126827258,FALSE,FALSE
488,78,34464,0.31,0.138,0.004157841,0.129150472,FALSE,FALSE
19266,1030,56199,0.745,0.045,0.167839056,0.216967944,FALSE,FALSE
22708,1847,80271,0.443,0.139,0.197841758,0.314227764,FALSE,FALSE
1891,201,64286,0.159,0,0.016387298,0.249642427,FALSE,FALSE
21440,2198,82603,0.409,0.196,0.186789048,0.32364991,FALSE,FALSE
4874,366,54004,0.307,0.087,0.042389059,0.208099328,FALSE,FALSE
20010,1761,76074,0.348,0.22,0.174324242,0.297270325,FALSE,FALSE
14123,852,58913,0.471,0.144,0.123009336,0.227933512,FALSE,FALSE
20291,1382,37870,0.357,0.005,0.17677362,0.142911976,FALSE,FALSE
10370,613,28528,0.292,0.015,0.090295756,0.105166827,FALSE,FALSE
177,4,42986,0.5,0,0.001446964,0.163582517,FALSE,FALSE
828,66,42813,0.143,0,0.007121501,0.162883532,FALSE,FALSE
336,29,51250,1,0,0.002832911,0.196972146,FALSE,FALSE
4917,341,28725,0.305,0.03,0.042763875,0.10596278,FALSE,FALSE
277,23,52875,0.78,0.098,0.002318628,0.203537749,FALSE,FALSE
907,16,100509,0.364,0.147,0.007810117,0.3959968,FALSE,FALSE
6887,688,97723,0.038,0.577,0.059935671,0.384740325,FALSE,FALSE
111,10,20815,0,0,0.000871665,0.074003442,FALSE,FALSE
1968,137,38050,0.421,0.054,0.01705848,0.143639243,FALSE,FALSE
247,6,33864,0,0,0.002057129,0.126726249,FALSE,FALSE
282,17,66755,1,0,0.002362212,0.259618104,FALSE,FALSE
8606,469,89306,0.471,0.083,0.074919589,0.350732519,FALSE,FALSE
8646,679,66111,0.514,0.128,0.075268255,0.257016105,FALSE,FALSE
1078,68,69271,0.863,0.137,0.009300663,0.269783679,FALSE,FALSE
4789,235,58199,0.364,0,0.041648144,0.225048686,FALSE,FALSE
1099,46,50045,0.816,0.081,0.009483713,0.192103498,FALSE,FALSE
930,61,27885,0.297,0,0.008010599,0.102568868,FALSE,FALSE
30743,2201,96089,0.387,0.154,0.267880024,0.378138358,FALSE,FALSE
10509,760,61691,0.244,0.243,0.09150737,0.239157663,FALSE,FALSE
11193,715,63429,0.407,0.219,0.097469557,0.246179829,FALSE,FALSE
29783,2613,75259,0.38,0.249,0.259512042,0.293977422,FALSE,FALSE
5242,498,30077,0.249,0.037,0.045596785,0.111425362,FALSE,FALSE
